time [s],long accel [g],lat accel [g],vector accel [g],vert accel [g],speed [mph],distance [ft],power output [hp],gear [-],position X [m],position Y [m],time slip [s],time slip rate [%],beacon [-],buffer [-],TPS [%],Steering Position [Deg],Oil Press [PSI],Analog 4 [V],analog 5 [V],Yaw Rate Sensor [deg/s],Brake [V],analog 8 [V],GPS altitude [m],GPS heading [degs],GPS time [s],GPS pos acc [-],GPS vel acc [-],GPS head acc [-],GPS alt acc [-],GPS vel raw [mph],GPS long [degs],GPS lat [degs],Corrected Speed [MPH],Angular Velocity [deg/s],Attitude Velocity [deg/s],Neutral Yaw Steer [deg],Calculated Yaw angle [deg]
44.67,-0.170795292,-1.36E-02,0.193036661,1.013186693,5.590618134,202.9048767,0.210718259,2,45.30147934,-22.82828712,N/a,N/a,1,1125,-1.662921548,-73.77046204,13.875,0,0,-3.984857798,13.12000084,0,62.15499878,176.7479095,65348.149,3.835000038,0.569999993,9.65E-02,14.10700035,5.256800652,-117.7296159,33.66645313,5.590618134,-3.062559366,0,-6.159752846,3.596856356
44.68,-0.172601327,-1.49E-02,0.200887278,1.014009237,5.546974182,202.986557,0.210718259,2,45.30518341,-22.85389137,N/a,N/a,1,1125,-1.662921548,-73.77046204,13.875,0,0,-3.946503401,13.1060009,0,62.06800079,177.1380615,65348.159,3.835000038,0.569999993,9.65E-02,14.10700035,5.256800652,-117.7296159,33.6664529,5.546974182,-3.390502214,0,-6.105935574,3.557391405
44.69,-0.174342647,-1.64E-02,0.193750262,1.014873147,5.581308842,203.068161,0.210718259,2,45.30703735,-22.87838173,N/a,N/a,1,1125,-1.730337501,-73.27865601,13.875,0,0,-3.915148735,13.24300098,0,62.06800079,177.5281982,65348.169,3.835000038,0.569999993,0.10633558,14.10700035,5.86077261,-117.7296159,33.66645268,5.581308842,-3.690124273,0,-6.062794209,3.518239975
44.7,-0.176003307,-1.78E-02,0.19275026,1.015740752,5.572161674,203.1499481,0.20351772,2,45.30888748,-22.90287209,N/a,N/a,1,1125,-1.573033571,-73.27865601,13.875,0,0,-3.890108347,13.19200039,0,62.06800079,177.9183502,65348.179,3.835000038,0.569999993,0.10633558,14.10700035,5.86077261,-117.7296159,33.66645246,5.572161674,-4.025541306,0,-6.029556751,3.479338884
44.71,-0.177568808,-1.93E-02,0.197221428,1.016573548,5.552731991,203.2315369,0.20351772,2,45.31074142,-22.92736244,N/a,N/a,1,1125,-1.662921548,-73.77046204,13.875,0,3.00E-03,-3.870628595,13.22900105,0,62.06800079,178.3084869,65348.189,3.835000038,0.569999993,0.10633558,14.10700035,5.86077261,-117.7296158,33.66645224,5.552731991,-4.368666649,0,-6.005354404,3.440632582
44.72,-0.179026634,-0.020688135,0.189261287,1.017333269,5.575290203,203.3131409,0.20351772,2,45.31259537,-22.9518528,N/a,N/a,1,1125,-1.662921548,-73.27865601,13.875,0,3.00E-03,-3.855917454,13.24600029,0,62.06800079,178.6986389,65348.199,3.835000038,0.569999993,0.10633558,14.10700035,5.86077261,-117.7296158,33.66645202,5.575290203,-4.668022633,0,-5.989251137,3.402073383
44.73,-0.180366591,-2.20E-02,0.194613799,1.017983794,5.536151409,203.3946228,0.20351772,2,45.3144455,-22.97634315,N/a,N/a,1,1125,-1.662921548,-69.99996948,13.875,0,0,-3.845173597,13.25000095,0,62.06800079,178.6192322,65348.209,3.835000038,0.579999983,0.10633558,14.10700035,5.86077261,-117.7296158,33.6664518,5.536151409,-5.001115322,0,-5.980278015,3.363621712
44.74,-0.181581214,-2.32E-02,0.197808862,1.018491745,5.492727757,203.4754944,0.20351772,2,45.31629944,-23.00083351,N/a,N/a,1,1125,-1.662921548,-69.34423828,13.875,0,0,-3.837612867,13.31500053,0,62.06800079,178.5398254,65348.219,3.835000038,0.579999983,0.10633558,14.10700035,5.86077261,-117.7296158,33.66645158,5.492727757,-5.31631279,0,-5.977464676,3.325245619
44.75,-0.182666004,-2.43E-02,0.192540511,1.018828511,5.508431435,203.5561829,0.20351772,2,45.31815338,-23.02532387,N/a,N/a,1,1125,-1.50561738,-69.34423828,13.875,0,0,-3.832494497,13.27000046,0,62.06800079,178.4604187,65348.229,3.835000038,0.579999983,0.10633558,14.10700035,5.86077261,-117.7296158,33.66645136,5.508431435,-5.543026924,0,-5.979867458,3.286920786
44.76,-0.183619618,-0.025164109,0.202423647,1.018970847,5.474433899,203.6367188,0.184829339,2,45.32000732,-23.04981422,N/a,N/a,1,1125,-1.730337501,-69.34423828,13.875,0,0,-3.829142332,13.3390007,0,62.06800079,178.381012,65348.239,3.835000038,0.579999983,0.10633558,14.10700035,5.86077261,-117.7296157,33.66645114,5.474433899,-5.782576561,0,-5.986594677,3.248629332
44.77,-0.18444401,-2.59E-02,0.201443374,1.018901825,5.468714237,203.7169647,0.186990678,2,45.32185745,-23.07430458,N/a,N/a,1,1125,-1.4382025,-69.34423828,13.875,0,0,-3.826962233,12.99699974,0,62.06800079,178.3016052,65348.249,3.835000038,0.579999983,0.10633558,14.10700035,5.86077261,-117.7296157,33.66645092,5.468714237,-5.95196867,0,-5.996827602,3.210359812
44.78,-0.18514435,-2.64E-02,0.202066556,1.01861155,5.448427677,203.7970276,0.186990678,2,45.3237114,-23.09879494,N/a,N/a,1,1125,-1.573033571,-68.36062622,13.875,0,0,-3.825456619,13.25700092,3.00E-04,62.06399918,178.2222137,65348.259,3.835000038,0.579999983,0.10633558,14.10700035,5.86077261,-117.7296157,33.6664507,5.448427677,-6.09355545,0,-6.009838581,3.172105312
44.79,-0.185728937,-2.67E-02,0.208557338,1.018097878,5.403290749,203.8766022,0.169248208,2,45.32649231,-23.1221714,N/a,N/a,1,1125,-1.662921548,-67.70489502,14.02500153,0,3.00E-03,-3.824233294,13.34600067,3.00E-04,62.06399918,178.142807,65348.269,3.835000038,0.579999983,9.59E-02,14.10700035,5.39101696,-117.7296157,33.66645049,5.403290749,-6.218914032,0,-6.025001526,3.133862972
44.8,-0.186208993,-2.68E-02,0.202736393,1.017366409,5.424921036,203.9560089,0.169248208,2,45.32926941,-23.14554977,N/a,N/a,1,1125,-1.662921548,-67.70489502,14.02500153,0,0,-3.823008537,13.31500053,3.00E-04,62.06399918,178.0634003,65348.279,3.835000038,0.579999983,9.59E-02,14.10700035,5.39101696,-117.7296156,33.66645028,5.424921036,-6.222683907,0,-6.041799068,3.095632792
44.81,-0.186598271,-2.68E-02,0.200831056,1.016430378,5.420844555,204.035553,0.169248208,2,45.33205032,-23.16892624,N/a,N/a,1,1125,-1.573033571,-67.70489502,14.13750076,0,0,-3.821606398,13.29800034,3.00E-04,62.06399918,177.9839935,65348.289,3.835000038,0.579999983,9.59E-02,14.10700035,5.39101696,-117.7296156,33.66645007,5.420844555,-6.211662769,0,-6.05982399,3.057416677
44.82,-0.186912701,-2.65E-02,0.206387386,1.015310407,5.392775059,204.1148529,0.169248208,2,45.33483124,-23.1923027,N/a,N/a,1,1125,-1.662921548,-67.21308899,14.02500153,0,3.00E-03,-3.819953918,13.35599995,3.00E-04,62.06399918,177.9045868,65348.299,3.835000038,0.579999983,9.59E-02,14.10700035,5.39101696,-117.7296156,33.66644986,5.392775059,-6.186068058,0,-6.078777313,3.019217253
44.83,-0.187169865,-2.61E-02,0.201443255,1.014033794,5.404980183,204.1940308,0.169248208,2,45.33761215,-23.21568108,N/a,N/a,1,1125,-1.662921548,-67.70489502,14.02500153,0,3.00E-03,-3.818070173,13.39400005,3.00E-04,62.06399918,177.9045868,65348.309,3.835000038,0.569999993,9.59E-02,14.10700035,5.39101696,-117.7296155,33.66644965,5.404980183,-6.075496197,0,-6.098458767,2.981036663
44.84,-0.187388361,-2.55E-02,0.204065993,1.012634039,5.370911598,204.273056,0.169248208,2,45.34038925,-23.23905754,N/a,N/a,1,1125,-1.662921548,-65.57374573,14.02500153,0,0,-3.816053152,13.31100082,3.00E-04,62.06399918,177.4774933,65348.319,3.835000038,0.569999993,9.59E-02,14.10700035,5.39101696,-117.7296155,33.66644944,5.370911598,-5.981736183,0,-6.118756294,2.942876101
44.85,-0.187587276,-2.48E-02,0.213406071,1.011149168,5.332559109,204.3515472,0.169248208,2,45.34317017,-23.26243401,N/a,N/a,1,1125,-1.573033571,-65.57374573,14.13750076,0,0,-3.814062119,13.27000046,3.00E-04,62.06399918,177.0503845,65348.329,3.835000038,0.569999993,9.59E-02,14.10700035,5.39101696,-117.7296155,33.66644923,5.332559109,-5.860718727,0,-6.13962841,2.904735565
44.86,-0.187785491,-2.40E-02,0.207638904,1.009621263,5.345620632,204.4298553,0.169248208,2,45.34595108,-23.28581047,N/a,N/a,1,1125,-1.573033571,-65.57374573,14.02500153,0,3.00E-03,-3.812298775,13.24600029,3.00E-04,62.06399918,176.623291,65348.339,3.835000038,0.569999993,9.59E-02,14.10700035,5.39101696,-117.7296155,33.66644902,5.345620632,-5.656944275,0,-6.16108942,2.866612673
44.87,-0.188001007,-2.31E-02,0.206414953,1.008094192,5.325263023,204.5081024,0.165053502,2,45.34872818,-23.30918884,N/a,N/a,1,1125,-1.730337501,-65.57374573,14.02500153,0,3.00E-03,-3.810986996,13.36600018,3.00E-04,62.06399918,176.1961975,65348.349,3.835000038,0.569999993,9.59E-02,14.10700035,5.39101696,-117.7296154,33.66644881,5.325263023,-5.467589378,0,-6.183186054,2.828502893
44.88,-0.188250348,-2.22E-02,0.209502026,1.006613016,5.305762291,204.5860748,0.165053502,2,45.35150909,-23.33256531,N/a,N/a,1,1125,-1.573033571,-66.06555176,14.13750076,7.00E-03,3.00E-03,-3.810349941,13.29100037,0,62.10300064,175.769104,65348.359,3.835000038,0.569999993,9.59E-02,14.10700035,5.39101696,-117.7296154,33.6664486,5.305762291,-5.260219097,0,-6.20597744,2.790399313
44.89,-0.188547879,-0.021181371,0.20326367,1.005221963,5.32225132,204.6640015,0.165053502,2,45.35319519,-23.35280609,N/a,N/a,1,1125,-1.4382025,-65.57374573,14.13750076,0,3.00E-03,-3.81058979,13.37699986,3.00E-04,62.10300064,175.3419952,65348.369,3.835000038,0.569999993,9.59E-02,14.10700035,5.39101696,-117.7296154,33.66644842,5.32225132,-5.006540775,0,-6.229513168,2.752293348
44.9,-0.188905343,-2.02E-02,0.206764609,1.003962994,5.277043819,204.7417297,0.156098381,2,45.35487747,-23.37304497,N/a,N/a,1,1125,-1.662921548,-65.57374573,14.13750076,0,0,-3.811867476,13.34200001,3.00E-04,62.10300064,174.9149017,65348.379,3.835000038,0.569999993,0.104241185,14.10700035,5.010737419,-117.7296154,33.66644824,5.277043819,-4.804154396,0,-6.253813267,2.714174747
44.91,-0.189331368,-1.91E-02,0.206183881,1.002874494,5.247559547,204.8189087,0.156098381,2,45.35656357,-23.39328575,N/a,N/a,1,1125,-1.50561738,-63.77048492,14.13750076,0,0,-3.814284325,13.06500053,3.00E-04,62.10300064,174.4878082,65348.389,3.835000038,0.569999993,0.104241185,14.10700035,5.010737419,-117.7296153,33.66644805,5.247559547,-4.583127499,0,-6.278846264,2.676031828
44.92,-0.189831063,-1.81E-02,0.20315221,1.001989961,5.248923779,204.8958893,0.156098381,2,45.35824585,-23.41352463,N/a,N/a,1,1125,-1.573033571,-63.77048492,14.02500153,0,0,-3.817866802,13.34600067,3.00E-04,62.10300064,174.0606995,65348.399,3.835000038,0.569999993,0.104241185,14.10700035,5.010737419,-117.7296153,33.66644787,5.248923779,-4.336718559,0,-6.304513454,2.637853146
44.93,-0.190405801,-1.71E-02,0.213166147,1.001336813,5.212584019,204.9726105,0.155719921,2,45.35993195,-23.43376541,N/a,N/a,1,1125,-1.573033571,-63.77048492,14.13750076,0,0,-3.822553396,13.25700092,3.00E-04,62.10300064,173.633606,65348.409,3.835000038,0.569999993,0.104241185,14.10700035,5.010737419,-117.7296153,33.66644769,5.212584019,-4.126418591,0,-6.330634594,2.599627495
44.94,-0.191053078,-1.61E-02,0.20755142,1.000935555,5.221660614,205.049118,0.155719921,2,45.36161423,-23.45400429,N/a,N/a,1,1125,-1.662921548,-63.77048492,14.13750076,0,3.00E-03,-3.828188181,13.32900047,3.00E-04,62.10300064,174.4129944,65348.419,3.835000038,0.569999993,0.104241185,14.10700035,5.010737419,-117.7296153,33.66644751,5.221660614,-3.888617754,0,-6.356935024,2.561345577
44.95,-0.191766515,-1.52E-02,0.209672987,1.000798702,5.187891483,205.1254578,0.155719921,2,45.36330032,-23.47424507,N/a,N/a,1,1125,-1.662921548,-63.27867508,14.02500153,0,0,-3.834514618,13.31500053,3.00E-04,62.10300064,175.1923828,65348.429,3.835000038,0.569999993,0.104241185,14.10700035,5.010737419,-117.7296153,33.66644733,5.187891483,-3.693929911,0,-6.383040428,2.523000479
44.96,-0.192536011,-1.44E-02,0.216757059,1.000930905,5.150694847,205.2012787,0.141082466,2,45.3649826,-23.49448395,N/a,N/a,1,1125,-1.662921548,-63.77048492,14.02500153,0,0,-3.841176748,13.36600018,3.00E-04,62.10300064,175.9717865,65348.439,3.835000038,0.569999993,0.104241185,14.10700035,5.010737419,-117.7296153,33.66644715,5.150694847,-3.513286352,0,-6.408472061,2.484588623
44.97,-0.193347931,-1.36E-02,0.211865038,1.001328111,5.175196171,205.2770081,0.141082466,2,45.3666687,-23.51472473,N/a,N/a,1,1125,-1.662921548,-61.63933182,14.13750076,0,0,-3.847723246,13.40000057,3.00E-04,62.10300064,176.7511749,65348.449,3.835000038,0.569999993,0.104241185,14.10700035,5.010737419,-117.7296152,33.66644696,5.175196171,-3.306039095,0,-6.432650089,2.446111441
44.98,-0.194185629,-1.29E-02,0.211273208,1.001978397,5.148282528,205.3527069,0.141082466,2,45.36835098,-23.53496361,N/a,N/a,1,1094,-1.662921548,-61.63933182,14.13750076,0,0,-3.853616238,13.33500004,3.00E-04,62.10300064,177.5305634,65348.459,3.835000038,0.569999993,0.104241185,14.10700035,5.010737419,-117.7296152,33.66644678,5.148282528,-3.148560524,0,-6.45489645,2.407575369
44.99,-0.19502984,-1.22E-02,0.212879494,1.002861857,5.131651878,205.4281006,0.141082466,2,45.37003708,-23.55520439,N/a,N/a,1,1094,-1.573033571,-61.63933182,14.13750076,0,0,-3.858243704,13.29100037,0,62.11399841,178.3099518,65348.469,3.835000038,0.569999993,0.104241185,14.10700035,5.010737419,-117.7296152,33.6664466,5.131651878,-3.000943899,0,-6.474446774,2.368993044
45,-0.195859313,-1.17E-02,0.207802936,1.003951311,5.151011467,205.503479,0.141082466,2,45.37312698,-23.58241653,N/a,N/a,1,1094,-1.662921548,-61.63933182,14.13750076,0,0,-3.860934734,13.29400063,0,62.11399841,179.0893402,65348.479,3.835000038,0.569999993,0.111311167,14.10700035,5.122583866,-117.7296152,33.66644636,5.151011467,-2.850091696,0,-6.490463734,2.330383778
45.01,-0.196651578,-1.12E-02,0.211011767,1.005213499,5.115284443,205.5787659,0.141082466,2,45.37621307,-23.60962677,N/a,N/a,1,1094,-1.573033571,-61.63933182,14.13750076,0,0,-3.860979319,13.27400112,0,62.11399841,179.8687439,65348.489,3.835000038,0.569999993,0.111311167,14.10700035,5.122583866,-117.7296151,33.66644611,5.115284443,-2.747106314,0,-6.502053261,2.291774035
45.02,-0.197383553,-1.07E-02,0.215481475,1.006609797,5.083842278,205.6535797,0.14070417,2,45.37930298,-23.63683891,N/a,N/a,1,1094,-1.50561738,-61.14752579,14.13750076,0,0,-3.857647419,13.19500065,0,62.11399841,180.6481323,65348.499,3.835000038,0.569999993,0.111311167,14.10700035,5.122583866,-117.7296151,33.66644587,5.083842278,-2.657810926,0,-6.508285522,2.25319767
45.03,-0.198032424,-1.04E-02,0.213870287,1.008097887,5.090960979,205.7281952,0.14070417,2,45.38238907,-23.66405106,N/a,N/a,1,1094,-1.123595834,-59.99999237,14.28749847,0,3.00E-03,-3.850212574,13.3220005,0,62.11399841,180.3792114,65348.509,3.835000038,0.569999993,0.111311167,14.10700035,5.122583866,-117.7296151,33.66644562,5.090960979,-2.564673662,0,-6.508216858,2.214695454
45.04,-0.198576406,-1.01E-02,0.213889301,1.009632707,5.059519291,205.8026276,0.136531189,2,45.38547897,-23.69126129,N/a,N/a,1,1094,-1.662921548,-59.99999237,14.28749847,0,3.00E-03,-3.837973356,13.31100082,0,62.11399841,179.3308868,65348.519,3.835000038,0.569999993,0.111311167,14.10700035,5.122583866,-117.729615,33.66644538,5.059519291,-2.506651402,0,-6.500912189,2.176315784
45.05,-0.198995486,-9.84E-03,0.210009396,1.011168242,5.059782505,205.8768463,0.136531189,2,45.38856506,-23.71847343,N/a,N/a,1,1094,-1.573033571,-59.99999237,14.28749847,0,3.00E-03,-3.820276022,13.18100071,0,62.11399841,178.2825775,65348.529,3.835000038,0.569999993,0.111311167,14.10700035,5.122583866,-117.729615,33.66644513,5.059782505,-2.447643518,0,-6.485471725,2.138113022
45.06,-0.199272141,-9.66E-03,0.207007974,1.012659311,5.072899342,205.9511566,0.136531189,2,45.39165497,-23.74568558,N/a,N/a,1,1094,-1.662921548,-59.99999237,14.28749847,0,0,-3.796535492,13.37699986,0,62.11399841,177.2342682,65348.539,3.835000038,0.569999993,0.111311167,14.10700035,5.122583866,-117.729615,33.66644489,5.072899342,-2.39659667,0,-6.461054802,2.100147724
45.07,-0.199392006,-9.54E-03,0.2126403,1.014062405,5.039743423,206.0252991,0.135198146,2,45.39474106,-23.77289581,N/a,N/a,1,1094,-1.730337501,-59.99999237,14.28749847,0,0,-3.766254663,13.30800056,0,62.11399841,176.1859436,65348.549,3.835000038,0.569999993,0.111311167,14.10700035,5.122583866,-117.7296149,33.66644464,5.039743423,-2.380341053,0,-6.426902771,2.062485218
45.08,-0.199344411,-9.46E-03,0.205152392,1.015337229,5.02201128,206.0990906,0.135198146,2,45.39783096,-23.80010796,N/a,N/a,1,1094,-1.662921548,-57.70491791,14.28749847,0,0,-3.729040861,13.28800106,0,62.01900101,175.1376343,65348.559,3.835000038,0.569999993,0.111311167,14.10700035,5.122583866,-117.7296149,33.6664444,5.02201128,-2.368479967,0,-6.382360458,2.025194883
45.09,-0.199122787,-9.42E-03,0.20357278,1.016448617,5.004279613,206.1726227,0.135198146,2,45.40246201,-23.82348442,N/a,N/a,1,1094,-1.573033571,-57.70491791,14.28749847,0,3.00E-03,-3.684619188,13.25300026,3.00E-04,62.01900101,174.089325,65348.569,3.835000038,0.569999993,0.109613135,14.10700035,4.876521111,-117.7296149,33.66644419,5.004279613,-2.367236137,0,-6.326898575,1.988348722
45.1,-0.198725,-9.42E-03,0.211028755,1.017366648,4.958351612,206.2456818,0.135198146,2,45.40709686,-23.84686279,N/a,N/a,1,1094,-1.662921548,-57.70491791,14.28749847,0,0,-3.632843256,13.3390007,6.00E-04,62.01900101,173.0410156,65348.579,3.835000038,0.569999993,0.109613135,14.10700035,4.876521111,-117.7296148,33.66644398,4.958351612,-2.388979197,0,-6.260128021,1.952020288
45.11,-0.198153496,-9.45E-03,0.20469366,1.018068433,4.978405952,206.3185577,0.135198146,2,45.41172791,-23.87023926,N/a,N/a,1,1094,-1.662921548,-57.70491791,14.28749847,0,0,-3.57370019,13.36999989,6.00E-04,62.01900101,171.992691,65348.589,3.835000038,0.569999993,0.109613135,14.10700035,4.876521111,-117.7296148,33.66644377,4.978405952,-2.38738513,0,-6.181814671,1.91628325
45.12,-0.197415307,-9.51E-03,0.204119533,1.018538117,4.932478428,206.3912201,0.135198146,2,45.41636276,-23.89361572,N/a,N/a,1,1094,-1.662921548,-57.70491791,14.28749847,0,0,-3.507312775,13.34899998,6.00E-04,62.01900101,170.9443817,65348.599,3.835000038,0.569999993,0.109613135,14.10700035,4.876521111,-117.7296147,33.66644356,4.932478428,-2.424666405,0,-6.091888905,1.881210089
45.13,-0.196521878,-9.59E-03,0.209566742,1.018767715,4.898547173,206.4633026,0.132913426,2,45.4209938,-23.91699409,N/a,N/a,1,1094,-1.730337501,-57.70491791,14.28749847,0,0,-3.433937788,13.33200073,6.00E-04,62.01900101,171.1859131,65348.609,3.835000038,0.569999993,0.109613135,14.10700035,4.876521111,-117.7296147,33.66644335,4.898547173,-2.462218046,0,-5.990451336,1.846870661
45.14,-0.195488811,-9.68E-03,0.20641847,1.018756986,4.898035526,206.5351563,0.132913426,2,45.42562485,-23.94037056,N/a,N/a,1,1094,-1.4382025,-51.63931656,14.40000153,0,0,-3.353958845,13.30800056,6.00E-04,62.01900101,171.4274292,65348.619,3.835000038,0.569999993,0.109613135,14.10700035,4.876521111,-117.7296146,33.66644314,4.898035526,-2.487390757,0,-5.877772808,1.813331127
45.15,-0.194335371,-9.79E-03,0.205716819,1.01851356,4.864104271,206.6067505,0.132913426,2,45.4302597,-23.96374702,N/a,N/a,1,1094,-1.573033571,-51.63931656,14.28749847,0,3.00E-03,-3.267877102,13.29100037,6.00E-04,62.01900101,171.6689606,65348.629,3.835000038,0.569999993,0.109613135,14.10700035,4.876521111,-117.7296145,33.66644293,4.864104271,-2.532515526,0,-5.754293442,1.780652404
45.16,-0.193083972,-9.90E-03,0.202386275,1.018051982,4.858451366,206.6780548,0.132913426,2,45.43489075,-23.98712349,N/a,N/a,1,1094,-1.50561738,-51.63931656,14.28749847,0,0,-3.17629838,13.13000107,6.00E-04,62.01900101,171.9104919,65348.639,3.835000038,0.569999993,0.109613135,14.10700035,4.876521111,-117.7296145,33.66644272,4.858451366,-2.564404964,0,-5.620614529,1.748889446
45.17,-0.191759482,-1.00E-02,0.198400468,1.017393947,4.869936466,206.7493744,0.132913426,2,45.4395256,-24.01050186,N/a,N/a,1,1094,-1.662921548,-51.63931656,14.28749847,0,3.00E-03,-3.079915762,13.29800034,6.00E-04,62.01900101,172.1520081,65348.649,3.835000038,0.569999993,0.109613135,14.10700035,4.876521111,-117.7296144,33.66644251,4.869936466,-2.586785555,0,-5.47748661,1.718090296
45.18,-0.190388426,-1.01E-02,0.202136442,1.016566634,4.825722694,206.8204803,0.132913426,2,45.44415665,-24.03387833,N/a,N/a,1,1094,-1.730337501,-51.63931656,14.28749847,0,0,-2.979492426,13.38300037,6.00E-04,61.95700073,172.3935394,65348.659,3.835000038,0.569999993,0.109613135,14.10700035,4.876521111,-117.7296144,33.6664423,4.825722694,-2.637109995,0,-5.325797081,1.688295364
45.19,-0.188998222,-1.02E-02,0.202217415,1.015602231,4.812357426,206.8911743,0.132913426,2,45.44878769,-24.05614281,N/a,N/a,1,1094,-1.662921548,-51.63931656,14.28749847,0,0,-2.875842094,13.39400005,3.00E-04,61.95700073,172.6350708,65348.669,3.835000038,0.569999993,0.114162333,14.10700035,5.010737419,-117.7296144,33.6664421,4.812357426,-2.667446613,0,-5.166550159,1.659536958
45.2,-0.187616318,-1.03E-02,0.201374725,1.014536262,4.78209734,206.9615326,0.132913426,2,45.45342255,-24.07840538,N/a,N/a,1,1094,-1.730337501,-47.70490265,14.28749847,0,3.00E-03,-2.769807577,13.45200062,0,61.95700073,172.8766022,65348.679,3.835000038,0.569999993,0.114162333,14.10700035,5.010737419,-117.7296143,33.6664419,4.78209734,-2.702186108,0,-5.000850201,1.631838918
45.21,-0.186269298,-0.010313987,0.202474177,1.013406634,4.748409748,207.0314178,0.132535771,2,45.45805359,-24.10066986,N/a,N/a,1,1094,-1.730337501,-47.70490265,14.28749847,0,3.00E-03,-2.662240267,13.33500004,0,61.95700073,173.1181183,65348.689,3.835000038,0.569999993,0.114162333,14.10700035,5.010737419,-117.7296142,33.6664417,4.748409748,-2.73248291,0,-4.829875469,1.605216503
